,TagName,DateTime,Value,vValue,MinRaw,MaxRaw,MinEU,MaxEU,Unit,Quality,QualityDetail,QualityString,wwResolution,StartDateTime
10236,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 02:10:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 02:00:00
10237,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 02:20:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 02:10:00
10238,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 02:30:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 02:20:00
10239,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 02:40:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 02:30:00
10240,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 02:50:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 02:40:00
10241,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 03:00:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 02:50:00
10242,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 03:10:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 03:00:00
10243,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 03:20:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 03:10:00
10244,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 03:30:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 03:20:00
10245,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 03:40:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 03:30:00
10246,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 03:50:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 03:40:00
10247,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 04:00:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 03:50:00
10248,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 04:10:00.0000000,18,18,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 04:00:00
