time,OE20-601b-2 ||| supplyAirFlowRate,OE20-601b-2 ||| supplyDamperPosition,OE20-601b-2 ||| returnAirFlowRate,OE20-601b-2 ||| returnDamperPosition,OE20-601b-2 ||| valvePosition,OE20-601b-2 ||| shadePosition,OE20-601b-2 ||| supplyAirTemperature,OE20-601b-2 ||| supplyWaterTemperature,OE20-601b-2 ||| globalIrradiation,OE20-601b-2 ||| outdoorTemperature,OE20-601b-2 ||| numberOfPeople,OE20-601b-2 ||| adjacentIndoorTemperature_OE20-601b-1,OE20-601b-2 ||| adjacentIndoorTemperature_OE20-603-1,OE20-601b-2 ||| adjacentIndoorTemperature_OE20-603c-2,Supply damper ||| damperPosition,Exhaust damper ||| damperPosition,Space heater ||| supplyWaterTemperature,Space heater ||| waterFlowRate,Space heater ||| indoorTemperature,Valve ||| valvePosition,Temperature controller ||| actualValue,Temperature controller ||| setpointValue,CO2 controller ||| actualValue,OE20-601b-2| temperature sensor ||| indoorTemperature,OE20-601b-2| Valve position sensor ||| valvePosition,OE20-601b-2| Damper position sensor ||| damperPosition,OE20-601b-2| CO2 sensor ||| indoorCo2Concentration,OE20-601b-2| Heating meter ||| Energy,Heating system| Supply water temperature schedule ||| outdoorTemperature
2022-01-04 04:40:00,0.0,0.0,0.0,0.0,0.0,,21,64.23,0.0,3.9,0,,,,0.0,0.0,"[64.23, 21.823662600376274, 21.823662600376274, 21.823662600376274, 21.823662600376274, 21.823662600376274, 21.823662600376274, 21.823662600376274, 21.823662600376274, 21.823662600376274]",0.0,21.79637252376415,0.0,21.79637252376415,20,500.0519882267274,21.79637252376415,0.0,0.0,500.0519882267274,-0.028599395846399672,3.9
2022-01-04 04:50:00,0.0,0.0,0.0,0.0,0.0,,21,64.3,0.0,4.0,0,,,,0.0,0.0,"[64.3, 21.81283832728619, 21.81283832728619, 21.81283832728619, 21.81283832728619, 21.81283832728619, 21.81283832728619, 21.81283832728619, 21.81283832728619, 21.81283832728619]",0.0,21.785717841470614,0.0,21.785717841470614,20,500.0484291972348,21.785717841470614,0.0,0.0,500.0484291972348,-0.028223553030771818,4.0
2022-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,,21,56.416666666666664,0.0,4.0,0,,,,0.0,0.0,"[56.416666666666664, 21.802091519261854, 21.802091519261854, 21.802091519261854, 21.802091519261854, 21.802091519261854, 21.802091519261854, 21.802091519261854, 21.802091519261854, 21.802091519261854]",0.0,21.77516512409784,0.0,21.77516512409784,20,500.04511381311585,21.77516512409784,0.0,0.0,500.04511381311585,-0.02785039997437121,4.0
2022-01-04 05:10:00,0.0,0.0,0.0,0.0,0.0,,21,56.699999999999996,0.0,3.8,0,,,,0.0,0.0,"[56.699999999999996, 21.791420237029797, 21.791420237029797, 21.791420237029797, 21.791420237029797, 21.791420237029797, 21.791420237029797, 21.791420237029797, 21.791420237029797, 21.791420237029797]",0.0,21.76468307361938,0.0,21.76468307361938,20,500.04202539480445,21.76468307361938,0.0,0.0,500.04202539480445,-0.02747986934131369,3.8
2022-01-04 05:20:00,0.0,0.0,0.0,0.0,0.0,,21,57.40833333333333,0.0,3.3,0,,,,0.0,0.0,"[57.40833333333333, 21.780788664922163, 21.780788664922163, 21.780788664922163, 21.780788664922163, 21.780788664922163, 21.780788664922163, 21.780788664922163, 21.780788664922163, 21.780788664922163]",0.0,21.754150996217504,0.0,21.754150996217504,20,500.03914840459026,21.754150996217504,0.0,0.0,500.03914840459026,-0.027110717532020844,3.3
2022-01-04 05:30:00,0.0,0.0,0.0,0.0,0.0,,21,57.40833333333333,0.0,3.3,0,,,,0.0,0.0,"[57.40833333333333, 21.7701534978969, 21.7701534978969, 21.7701534978969, 21.7701534978969, 21.7701534978969, 21.7701534978969, 21.7701534978969, 21.7701534978969, 21.7701534978969]",0.0,21.74350682203658,0.0,21.74350682203658,20,500.0364683684495,21.74350682203658,0.0,0.0,500.0364683684495,-0.026741440899199113,3.3
2022-01-04 05:40:00,0.0,0.0,0.0,0.0,0.0,,21,57.40833333333333,0.0,3.3,0,,,,0.0,0.0,"[57.40833333333333, 21.759489044070616, 21.759489044070616, 21.759489044070616, 21.759489044070616, 21.759489044070616, 21.759489044070616, 21.759489044070616, 21.759489044070616, 21.759489044070616]",0.0,21.732768989400938,0.0,21.732768989400938,20,500.03397180322645,21.732768989400938,0.0,0.0,500.03397180322645,-0.02637114736356436,3.3
2022-01-04 05:50:00,0.0,0.0,0.0,0.0,0.0,,21,57.40833333333333,0.0,3.3,0,,,,0.0,0.0,"[57.40833333333333, 21.748792901087345, 21.748792901087345, 21.748792901087345, 21.748792901087345, 21.748792901087345, 21.748792901087345, 21.748792901087345, 21.748792901087345, 21.748792901087345]",0.0,21.721993448445573,0.0,21.721993448445573,20,500.0316461488002,21.721993448445573,0.0,0.0,500.0316461488002,-0.025999753509978452,3.3
2022-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,,21,57.40833333333333,0.0,3.3,0,,,,0.0,0.0,"[57.40833333333333, 21.738079529244136, 21.738079529244136, 21.738079529244136, 21.738079529244136, 21.738079529244136, 21.738079529244136, 21.738079529244136, 21.738079529244136, 21.738079529244136]",0.0,21.7112369092647,0.0,21.7112369092647,20,500.0294797048955,21.7112369092647,0.0,0.0,500.0294797048955,-0.025627761432089276,3.3
2022-01-04 06:10:00,0.0,0.0,0.0,0.0,0.0,,21,57.69166666666666,0.0,3.1,0,,,,0.0,0.0,"[57.69166666666666, 21.72735994369277, 21.72735994369277, 21.72735994369277, 21.72735994369277, 21.72735994369277, 21.72735994369277, 21.72735994369277, 21.72735994369277, 21.72735994369277]",0.0,21.700501755112782,0.0,21.700501755112782,20,500.0274615722189,21.700501755112782,0.0,0.0,500.0274615722189,-0.025255553600444597,3.1
2022-01-04 06:20:00,0.0,0.0,0.0,0.0,0.0,,21,57.69166666666666,0.0,3.1,0,,,,0.0,0.0,"[57.69166666666666, 21.716642212097096, 21.716642212097096, 21.716642212097096, 21.716642212097096, 21.716642212097096, 21.716642212097096, 21.716642212097096, 21.716642212097096, 21.716642212097096]",0.0,21.68978866864927,0.0,21.68978866864927,20,500.0255815976248,21.68978866864927,0.0,0.0,500.0255815976248,-0.024883410142261458,3.1
2022-01-04 06:30:00,0.0,0.0,0.0,0.0,0.0,,21,57.69166666666666,0.0,3.1,0,,,,0.0,0.0,"[57.69166666666666, 21.7059364524273, 21.7059364524273, 21.7059364524273, 21.7059364524273, 21.7059364524273, 21.7059364524273, 21.7059364524273, 21.7059364524273, 21.7059364524273]",0.0,21.679112904937938,0.0,21.679112904937938,20,500.0238303230354,21.679112904937938,0.0,0.0,500.0238303230354,-0.024511682375949147,3.1
2022-01-04 06:40:00,0.0,0.0,0.0,0.0,0.0,,21,57.55,0.0,3.2,0,,,,0.0,0.0,"[57.55, 21.69526152804708, 21.69526152804708, 21.69526152804708, 21.69526152804708, 21.69526152804708, 21.69526152804708, 21.69526152804708, 21.69526152804708, 21.69526152804708]",0.0,21.668515239143744,0.0,21.668515239143744,20,500.02219893785764,21.668515239143744,0.0,0.0,500.02219893785764,-0.024141025279413936,3.2
2022-01-04 06:50:00,0.0,0.0,0.0,0.0,0.0,,21,57.55,0.0,3.2,0,,,,0.0,0.0,"[57.55, 21.68463952111001, 21.68463952111001, 21.68463952111001, 21.68463952111001, 21.68463952111001, 21.68463952111001, 21.68463952111001, 21.68463952111001, 21.68463952111001]",0.0,21.65802581817843,0.0,21.65802581817843,20,500.0206792346572,21.65802581817843,0.0,0.0,500.0206792346572,-0.023772205594099014,3.2
2022-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,,21,57.55,0.0,3.2,0,,,,0.0,0.0,"[57.55, 21.674089108234558, 21.674089108234558, 21.674089108234558, 21.674089108234558, 21.674089108234558, 21.674089108234558, 21.674089108234558, 21.674089108234558, 21.674089108234558]",0.0,21.64765478600748,0.0,21.64765478600748,21,500.0192635678676,21.64765478600748,0.0,0.0,500.0192635678676,-0.023405871813701424,3.2
2022-01-04 07:10:00,0.0,0.0,0.0,0.0,0.0,,21,63.67,0.0,3.1,0,,,,0.0,0.0,"[63.67, 21.663617386726237, 21.663617386726237, 21.663617386726237, 21.663617386726237, 21.663617386726237, 21.663617386726237, 21.663617386726237, 21.663617386726237, 21.663617386726237]",0.0,21.637380227679387,0.0,21.637380227679387,21,500.01794481532517,21.637380227679387,0.0,0.0,500.01794481532517,-0.023042270372440346,3.1
2022-01-04 07:20:00,0.0,0.0,0.0,0.0,0.0,,21,63.67,0.0,3.1,0,,,,0.0,0.0,"[63.67, 21.65322395403443, 21.65322395403443, 21.65322395403443, 21.65322395403443, 21.65322395403443, 21.65322395403443, 21.65322395403443, 21.65322395403443, 21.65322395403443]",0.0,21.627182949567214,0.0,21.627182949567214,21,500.01671634243803,21.627182949567214,0.0,0.0,500.01671634243803,-0.022681387292863828,3.1
2022-01-04 07:30:00,0.0,0.0,0.0,0.0,0.0,,21,63.67,0.0,3.1,0,,,,0.0,0.0,"[63.67, 21.642906814431363, 21.642906814431363, 21.642906814431363, 21.642906814431363, 21.642906814431363, 21.642906814431363, 21.642906814431363, 21.642906814431363, 21.642906814431363]",0.0,21.617056964198127,0.0,21.617056964198127,21,500.0155719688079,21.617056964198127,0.0,0.0,500.0155719688079,-0.022323153278868482,3.1
2022-01-04 07:40:00,0.0,0.0,0.0,0.0,0.0,,21,63.74,0.0,3.2,0,,,,0.0,0.0,"[63.74, 21.63267064293976, 21.63267064293976, 21.63267064293976, 21.63267064293976, 21.63267064293976, 21.63267064293976, 21.63267064293976, 21.63267064293976, 21.63267064293976]",0.0,21.607023660326377,0.0,21.607023660326377,21,500.0145059371362,21.607023660326377,0.0,0.0,500.0145059371362,-0.021967730657632217,3.2
2022-01-04 07:50:00,0.0,0.0,0.0,0.0,0.0,,21,63.81,1.0,3.3,0,,,,0.0,0.0,"[63.81, 21.62252932605103, 21.62252932605103, 21.62252932605103, 21.62252932605103, 21.62252932605103, 21.62252932605103, 21.62252932605103, 21.62252932605103, 21.62252932605103]",0.0,21.597120004007593,0.0,21.597120004007593,21,500.01351288425997,21.597120004007593,0.0,0.0,500.01351288425997,-0.02161560159899583,3.3
2022-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,,21,63.74,3.0,3.2,0,,,,0.0,0.0,"[63.74, 21.61249306364639, 21.61249306364639, 21.61249306364639, 21.61249306364639, 21.61249306364639, 21.61249306364639, 21.61249306364639, 21.61249306364639, 21.61249306364639]",0.0,21.58734695822932,0.0,21.58734695822932,21,500.0125878141693,21.58734695822932,0.0,0.0,500.0125878141693,-0.02126712026550146,3.2
2022-01-04 08:10:00,0.0,0.0,0.0,0.0,0.0,,21,63.81,6.0,3.3,11,,,,0.0,0.0,"[63.81, 21.60257271898163, 21.60257271898163, 21.60257271898163, 21.60257271898163, 21.60257271898163, 21.60257271898163, 21.60257271898163, 21.60257271898163, 21.60257271898163]",0.0,21.57771704834886,0.0,21.57771704834886,21,536.4387988120312,21.57771704834886,0.0,0.0,536.4387988120312,-0.020922663853530626,3.3
2022-01-04 08:20:00,0.0,0.0,0.0,0.0,0.0,,21,63.81,7.0,3.3,11,,,,0.0,0.0,"[63.81, 21.592779923018664, 21.592779923018664, 21.592779923018664, 21.592779923018664, 21.592779923018664, 21.592779923018664, 21.592779923018664, 21.592779923018664, 21.592779923018664]",0.0,21.568243828834966,0.0,21.568243828834966,21,570.3713306173919,21.568243828834966,0.0,0.0,570.3713306173919,-0.020582636215927794,3.3
2022-01-04 08:30:00,0.0,0.0,0.0,0.0,0.0,,21,63.81,9.0,3.3,11,,,,0.45,0.45,"[63.81, 21.583125823553534, 21.583125823553534, 21.583125823553534, 21.583125823553534, 21.583125823553534, 21.583125823553534, 21.583125823553534, 21.583125823553534, 21.583125823553534]",0.0,21.55893723689951,0.0,21.55893723689951,21,601.9808964541845,21.55893723689951,0.0,0.45,601.9808964541845,-0.02024742442894405,3.3
2022-01-04 08:40:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.81,6.0,3.3,11,,,,0.45,0.45,"[63.81, 21.57364296198774, 21.57364296198774, 21.57364296198774, 21.57364296198774, 21.57364296198774, 21.57364296198774, 21.57364296198774, 21.57364296198774, 21.57364296198774]",0.0,21.549883416155353,0.0,21.549883416155353,21,585.6735511536095,21.549883416155353,0.0,0.45,585.6735511536095,-0.019918158402354114,3.3
2022-01-04 08:50:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.88,5.0,3.4,11,,,,0.45,0.45,"[63.88, 21.56439180271287, 21.56439180271287, 21.56439180271287, 21.56439180271287, 21.56439180271287, 21.56439180271287, 21.56439180271287, 21.56439180271287, 21.56439180271287]",0.0,21.541212792741135,0.0,21.541212792741135,21,575.7709500725556,21.541212792741135,0.0,0.45,575.7709500725556,-0.019596937594198848,3.4
2022-01-04 09:00:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.81,18.0,3.3,10,,,,0.45,0.45,"[63.81, 21.555443377216815, 21.555443377216815, 21.555443377216815, 21.555443377216815, 21.555443377216815, 21.555443377216815, 21.555443377216815, 21.555443377216815, 21.555443377216815]",0.0,21.533022874267772,0.0,21.533022874267772,21,567.5989012800956,21.533022874267772,0.0,0.45,567.5989012800956,-0.019286228375585916,3.3
2022-01-04 09:10:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.88,34.0,3.4,10,,,,0.45,0.45,"[63.88, 21.546876560185, 21.546876560185, 21.546876560185, 21.546876560185, 21.546876560185, 21.546876560185, 21.546876560185, 21.546876560185, 21.546876560185]",0.0,21.525412186747417,0.0,21.525412186747417,21,562.636441865945,21.525412186747417,0.0,0.45,562.636441865945,-0.01898876945087018,3.4
2022-01-04 09:20:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.88,29.0,3.4,10,,,,0.45,0.45,"[63.88, 21.53876430098975, 21.53876430098975, 21.53876430098975, 21.53876430098975, 21.53876430098975, 21.53876430098975, 21.53876430098975, 21.53876430098975, 21.53876430098975]",0.0,21.518438833532855,0.0,21.518438833532855,21,559.6229988405177,21.518438833532855,0.0,0.45,559.6229988405177,-0.018707093784368488,3.4
2022-01-04 09:30:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.81,33.0,3.3,10,,,,0.45,0.45,"[63.81, 21.53115792448922, 21.53115792448922, 21.53115792448922, 21.53115792448922, 21.53115792448922, 21.53115792448922, 21.53115792448922, 21.53115792448922, 21.53115792448922]",0.0,21.51209995872341,0.0,21.51209995872341,21,557.7930919113844,21.51209995872341,0.0,0.45,557.7930919113844,-0.018442983489211178,3.3
2022-01-04 09:40:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.81,43.0,3.3,10,,,,0.45,0.45,"[63.81, 21.52409061456759, 21.52409061456759, 21.52409061456759, 21.52409061456759, 21.52409061456759, 21.52409061456759, 21.52409061456759, 21.52409061456759, 21.52409061456759]",0.0,21.50638329354115,0.0,21.50638329354115,21,556.6818847835128,21.50638329354115,0.0,0.45,556.6818847835128,-0.01819759078359887,3.3
2022-01-04 09:50:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.95,43.0,3.5,10,,,,0.45,0.45,"[63.95, 21.517592925499883, 21.517592925499883, 21.517592925499883, 21.517592925499883, 21.517592925499883, 21.517592925499883, 21.517592925499883, 21.517592925499883, 21.517592925499883]",0.0,21.50131280370988,0.0,21.50131280370988,21,556.007106595959,21.50131280370988,0.0,0.45,556.007106595959,-0.017971976579859005,3.5
2022-01-04 10:00:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.81,53.0,3.3,12,,,,0.45,0.45,"[63.81, 21.51168307347696, 21.51168307347696, 21.51168307347696, 21.51168307347696, 21.51168307347696, 21.51168307347696, 21.51168307347696, 21.51168307347696, 21.51168307347696]",0.0,21.496875792043284,0.0,21.496875792043284,21,559.914779256255,21.496875792043284,0.0,0.45,559.914779256255,-0.01776677338461866,3.3
2022-01-04 10:10:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.95,46.0,3.5,12,,,,0.45,0.45,"[63.95, 21.506373715623152, 21.506373715623152, 21.506373715623152, 21.506373715623152, 21.506373715623152, 21.506373715623152, 21.506373715623152, 21.506373715623152, 21.506373715623152]",0.0,21.493070987286046,0.0,21.493070987286046,21,562.2877052473963,21.493070987286046,0.0,0.45,562.2877052473963,-0.01758242068136145,3.5
2022-01-04 10:20:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,64.09,48.0,3.7,12,,,,0.45,0.45,"[64.09, 21.50167904359312, 21.50167904359312, 21.50167904359312, 21.50167904359312, 21.50167904359312, 21.50167904359312, 21.50167904359312, 21.50167904359312, 21.50167904359312]",0.0,21.48991642589681,0.0,21.48991642589681,21,563.7286595567595,21.48991642589681,0.0,0.45,563.7286595567595,-0.01741941123587441,3.7
2022-01-04 10:30:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.95,72.0,3.5,12,,,,0.45,0.45,"[63.95, 21.49760603431889, 21.49760603431889, 21.49760603431889, 21.49760603431889, 21.49760603431889, 21.49760603431889, 21.49760603431889, 21.49760603431889, 21.49760603431889]",0.0,21.487401008140296,0.0,21.487401008140296,21,564.6036760256353,21.487401008140296,0.0,0.45,564.6036760256353,-0.017277987302741347,3.5
2022-01-04 10:40:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,64.02,67.0,3.6,12,,,,0.45,0.45,"[64.02, 21.494159259351314, 21.494159259351314, 21.494159259351314, 21.494159259351314, 21.494159259351314, 21.494159259351314, 21.494159259351314, 21.494159259351314, 21.494159259351314]",0.0,21.485523278824985,0.0,21.485523278824985,21,565.1350279330685,21.485523278824985,0.0,0.45,565.1350279330685,-0.0171583076163672,3.6
2022-01-04 10:50:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.95,55.0,3.5,12,,,,0.45,0.45,"[63.95, 21.491329381828372, 21.491329381828372, 21.491329381828372, 21.491329381828372, 21.491329381828372, 21.491329381828372, 21.491329381828372, 21.491329381828372, 21.491329381828372]",0.0,21.48423905321397,0.0,21.48423905321397,21,565.4576902595221,21.48423905321397,0.0,0.45,565.4576902595221,-0.017060047980153994,3.5
2022-01-04 11:00:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.95,83.0,3.5,9,,,,0.45,0.45,"[63.95, 21.48910627813242, 21.48910627813242, 21.48910627813242, 21.48910627813242, 21.48910627813242, 21.48910627813242, 21.48910627813242, 21.48910627813242, 21.48910627813242]",0.0,21.4835362364538,0.0,21.4835362364538,21,559.1774808377261,21.4835362364538,0.0,0.45,559.1774808377261,-0.01698285687960023,3.5
2022-01-04 11:10:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,64.02,83.0,3.6,9,,,,0.45,0.45,"[64.02, 21.487493106797892, 21.487493106797892, 21.487493106797892, 21.487493106797892, 21.487493106797892, 21.487493106797892, 21.487493106797892, 21.487493106797892, 21.487493106797892]",0.0,21.483451265841722,0.0,21.483451265841722,21,555.3638368961014,21.483451265841722,0.0,0.45,555.3638368961014,-0.016926843986040104,3.6
2022-01-04 11:20:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,64.02,90.0,3.6,9,,,,0.45,0.45,"[64.02, 21.486506750829317, 21.486506750829317, 21.486506750829317, 21.486506750829317, 21.486506750829317, 21.486506750829317, 21.486506750829317, 21.486506750829317, 21.486506750829317]",0.0,21.484035411383957,0.0,21.484035411383957,21,553.0480096462941,21.484035411383957,0.0,0.45,553.0480096462941,-0.01689259551490899,3.6
2022-01-04 11:30:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,64.02,103.0,3.6,9,,,,0.45,0.45,"[64.02, 21.486177325200433, 21.486177325200433, 21.486177325200433, 21.486177325200433, 21.486177325200433, 21.486177325200433, 21.486177325200433, 21.486177325200433, 21.486177325200433]",0.0,21.485351941082627,0.0,21.485351941082627,21,551.641728427323,21.485351941082627,0.0,0.45,551.641728427323,-0.016881157125017286,3.6
2022-01-04 11:40:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,64.02,86.0,3.6,9,,,,0.45,0.45,"[64.02, 21.48653309328996, 21.48653309328996, 21.48653309328996, 21.48653309328996, 21.48653309328996, 21.48653309328996, 21.48653309328996, 21.48653309328996, 21.48653309328996]",0.0,21.48742447909899,0.0,21.48742447909899,21,550.787767119546,21.48742447909899,0.0,0.45,550.787767119546,-0.01689351018368131,3.6
2022-01-04 11:50:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,64.09,88.0,3.7,9,,,,0.45,0.45,"[64.09, 21.48759439317259, 21.48759439317259, 21.48759439317259, 21.48759439317259, 21.48759439317259, 21.48759439317259, 21.48759439317259, 21.48759439317259, 21.48759439317259]",0.0,21.49025350646116,0.0,21.49025350646116,21,550.2692009143359,21.49025350646116,0.0,0.45,550.2692009143359,-0.016930360874050407,3.7
2022-01-04 12:00:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,64.02,66.0,3.6,11,,,,0.45,0.45,"[64.02, 21.48934820953993, 21.48934820953993, 21.48934820953993, 21.48934820953993, 21.48934820953993, 21.48934820953993, 21.48934820953993, 21.48934820953993, 21.48934820953993]",0.0,21.4937424401287,0.0,21.4937424401287,21,554.2717329718371,21.4937424401287,0.0,0.45,554.2717329718371,-0.01699125727569423,3.6
2022-01-04 12:10:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.95,63.0,3.5,16,,,,0.45,0.45,"[63.95, 21.491735384125455, 21.491735384125455, 21.491735384125455, 21.491735384125455, 21.491735384125455, 21.491735384125455, 21.491735384125455, 21.491735384125455, 21.491735384125455]",0.0,21.497716509504244,0.0,21.497716509504244,21,567.4958378651377,21.497716509504244,0.0,0.45,567.4958378651377,-0.017074145282136063,3.5
2022-01-04 12:20:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.95,73.0,3.5,16,,,,0.45,0.45,"[63.95, 21.494667073900988, 21.494667073900988, 21.494667073900988, 21.494667073900988, 21.494667073900988, 21.494667073900988, 21.494667073900988, 21.494667073900988, 21.494667073900988]",0.0,21.50201249564998,0.0,21.50201249564998,21,575.5261477039654,21.50201249564998,0.0,0.45,575.5261477039654,-0.017175940066008595,3.5
2022-01-04 12:30:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.88,96.0,3.4,16,,,,0.45,0.45,"[63.88, 21.498052274716443, 21.498052274716443, 21.498052274716443, 21.498052274716443, 21.498052274716443, 21.498052274716443, 21.498052274716443, 21.498052274716443, 21.498052274716443]",0.0,21.506533979671076,0.0,21.506533979671076,21,580.4025364371071,21.506533979671076,0.0,0.45,580.4025364371071,-0.017293481760989708,3.4
2022-01-04 12:40:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.81,66.0,3.3,16,,,,0.45,0.45,"[63.81, 21.501798800034933, 21.501798800034933, 21.501798800034933, 21.501798800034933, 21.501798800034933, 21.501798800034933, 21.501798800034933, 21.501798800034933, 21.501798800034933]",0.0,21.51118581253104,0.0,21.51118581253104,21,583.3637132228066,21.51118581253104,0.0,0.45,583.3637132228066,-0.017423569445659575,3.3
2022-01-04 12:50:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.81,39.0,3.3,16,,,,0.45,0.45,"[63.81, 21.505802401254353, 21.505802401254353, 21.505802401254353, 21.505802401254353, 21.505802401254353, 21.505802401254353, 21.505802401254353, 21.505802401254353, 21.505802401254353]",0.0,21.51583352382295,0.0,21.51583352382295,21,585.1618815879681,21.51583352382295,0.0,0.45,585.1618815879681,-0.017562583376889505,3.3
2022-01-04 13:00:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.67,54.0,3.1,14,,,,0.45,0.45,"[63.67, 21.50994202160753, 21.50994202160753, 21.50994202160753, 21.50994202160753, 21.50994202160753, 21.50994202160753, 21.50994202160753, 21.50994202160753, 21.50994202160753]",0.0,21.520313943503425,0.0,21.520313943503425,21,581.9363852465136,21.520313943503425,0.0,0.45,581.9363852465136,-0.017706320194708115,3.1
2022-01-04 13:10:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.6,90.0,3.0,14,,,,0.45,0.45,"[63.6, 21.51410987540407, 21.51410987540407, 21.51410987540407, 21.51410987540407, 21.51410987540407, 21.51410987540407, 21.51410987540407, 21.51410987540407, 21.51410987540407]",0.0,21.5245525368955,0.0,21.5245525368955,21,579.9777093879301,21.5245525368955,0.0,0.45,579.9777093879301,-0.01785103734042137,3.0
2022-01-04 13:20:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.53,73.0,2.9,14,,,,0.45,0.45,"[63.53, 21.518225385966, 21.518225385966, 21.518225385966, 21.518225385966, 21.518225385966, 21.518225385966, 21.518225385966, 21.518225385966, 21.518225385966]",0.0,21.52853690017946,0.0,21.52853690017946,21,578.7883075989117,21.52853690017946,0.0,0.45,578.7883075989117,-0.01799393701271069,2.9
2022-01-04 13:30:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.39,62.0,2.7,14,,,,0.45,0.45,"[63.39, 21.52222529158669, 21.52222529158669, 21.52222529158669, 21.52222529158669, 21.52222529158669, 21.52222529158669, 21.52222529158669, 21.52222529158669, 21.52222529158669]",0.0,21.532247154740617,0.0,21.532247154740617,21,578.0660458680998,21.532247154740617,0.0,0.45,578.0660458680998,-0.01813282262454017,2.7
2022-01-04 13:40:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.39,55.0,2.7,14,,,,0.45,0.45,"[63.39, 21.52606090855413, 21.52606090855413, 21.52606090855413, 21.52606090855413, 21.52606090855413, 21.52606090855413, 21.52606090855413, 21.52606090855413, 21.52606090855413]",0.0,21.535671142395586,0.0,21.535671142395586,21,577.627453953566,21.535671142395586,0.0,0.45,577.627453953566,-0.018266003769242995,2.7
2022-01-04 13:50:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.46,52.0,2.8,14,,,,0.45,0.45,"[63.46, 21.529700871631498, 21.529700871631498, 21.529700871631498, 21.529700871631498, 21.529700871631498, 21.529700871631498, 21.529700871631498, 21.529700871631498, 21.529700871631498]",0.0,21.538820889778435,0.0,21.538820889778435,21,577.3611199373942,21.538820889778435,0.0,0.45,577.3611199373942,-0.01839239137609602,2.8
2022-01-04 14:00:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.39,40.0,2.7,17,,,,0.45,0.45,"[63.39, 21.533112310390628, 21.533112310390628, 21.533112310390628, 21.533112310390628, 21.533112310390628, 21.533112310390628, 21.533112310390628, 21.533112310390628, 21.533112310390628]",0.0,21.54165975516662,0.0,21.54165975516662,21,583.6755346069488,21.54165975516662,0.0,0.45,583.6755346069488,-0.01851084411078809,2.7
2022-01-04 14:10:00,0.5460645649316607,0.45,0.5460645649316607,0.45,0.0,,21,63.25,34.0,2.5,19,,,,0.45,0.45,"[63.25, 21.536240853997064, 21.536240853997064, 21.536240853997064, 21.536240853997064, 21.536240853997064, 21.536240853997064, 21.536240853997064, 21.536240853997064, 21.536240853997064]",0.0,21.544079497922212,0.0,21.544079497922212,21,591.827379906433,21.544079497922212,0.0,0.45,591.827379906433,-0.01861947409712261,2.5
