time,Outdoor environment ||| outdoorTemperature,Outdoor environment ||| globalIrradiation,OE20-601b-2 ||| indoorTemperature,OE20-601b-2 ||| indoorCo2Concentration,Supply damper ||| airFlowRate,Supply damper ||| damperPosition,Exhaust damper ||| airFlowRate,Exhaust damper ||| damperPosition,Space heater ||| outletWaterTemperature,Space heater ||| Power,Space heater ||| Energy,Valve ||| waterFlowRate,Valve ||| valvePosition,Temperature controller ||| inputSignal,CO2 controller ||| inputSignal,OE20-601b-2| temperature sensor ||| indoorTemperature,OE20-601b-2| Valve position sensor ||| valvePosition,OE20-601b-2| Damper position sensor ||| damperPosition,OE20-601b-2| CO2 sensor ||| indoorCo2Concentration,OE20-601b-2| Heating meter ||| Energy,OE20-601b-2| Occupancy schedule ||| scheduleValue,OE20-601b-2| Temperature setpoint schedule ||| scheduleValue,Heating system| Supply water temperature schedule ||| supplyWaterTemperatureSetpoint,Ventilation system| Supply air temperature schedule ||| scheduleValue
2022-01-03 01:40:00,7.4,0.0,24.38167699985206,500.00000000000006,0.0,0.0,0.0,0.0,"[24.494600101739923, 24.494600101739923, 24.494600101739923, 24.494600101739923, 24.494600101739923, 24.494600101739923, 24.494600101739923, 24.494600101739923, 24.494600101739923, 24.494600101739923]",9.389508031288221,-0.12134028131041369,0.0,0.0,0.0,0.0,24.38167699985206,0.0,0.0,500.00000000000006,-0.12134028131041369,0,20,60.5,21
2022-01-03 01:50:00,7.5,0.0,24.291819347068667,500.00000000000006,0.0,0.0,0.0,0.0,"[24.4367540558227, 24.4367540558227, 24.4367540558227, 24.4367540558227, 24.4367540558227, 24.4367540558227, 24.4367540558227, 24.4367540558227, 24.4367540558227, 24.4367540558227]",12.05125956608782,-0.11933173804939905,0.0,0.0,0.0,0.0,24.291819347068667,0.0,0.0,500.00000000000006,-0.11933173804939905,0,20,60.5,21
2022-01-03 02:00:00,7.5,0.0,24.210966175422072,500.00000000000006,0.0,0.0,0.0,0.0,"[24.37234490556393, 24.37234490556393, 24.37234490556393, 24.37234490556393, 24.37234490556393, 24.37234490556393, 24.37234490556393, 24.37234490556393, 24.37234490556393, 24.37234490556393]",13.418572970576122,-0.1170953092209697,0.0,0.0,0.0,0.0,24.210966175422072,0.0,0.0,500.00000000000006,-0.1170953092209697,0,20,60.5,21
2022-01-03 02:10:00,7.5,0.0,24.138958966359496,500.00000000000006,0.0,0.0,0.0,0.0,"[24.30576830278158, 24.30576830278158, 24.30576830278158, 24.30576830278158, 24.30576830278158, 24.30576830278158, 24.30576830278158, 24.30576830278158, 24.30576830278158, 24.30576830278158]",13.870125579656687,-0.11478362162436025,0.0,0.0,0.0,0.0,24.138958966359496,0.0,0.0,500.00000000000006,-0.11478362162436025,0,20,60.5,21
2022-01-03 02:20:00,7.5,0.0,24.074831066653132,500.00000000000006,0.0,0.0,0.0,0.0,"[24.239890226793847, 24.239890226793847, 24.239890226793847, 24.239890226793847, 24.239890226793847, 24.239890226793847, 24.239890226793847, 24.239890226793847, 24.239890226793847, 24.239890226793847]",13.72459916411058,-0.11249618843034181,0.0,0.0,0.0,0.0,24.074831066653132,0.0,0.0,500.00000000000006,-0.11249618843034181,0,20,60.5,21
2022-01-03 02:30:00,7.5,0.0,24.017313262447715,500.00000000000006,0.0,0.0,0.0,0.0,"[24.17639703524046, 24.17639703524046, 24.17639703524046, 24.17639703524046, 24.17639703524046, 24.17639703524046, 24.17639703524046, 24.17639703524046, 24.17639703524046, 24.17639703524046]",13.227748240288653,-0.11029156372362704,0.0,0.0,0.0,0.0,24.017313262447715,0.0,0.0,500.00000000000006,-0.11029156372362704,0,20,60.5,21
2022-01-03 02:40:00,7.6,0.0,23.965195694938302,500.00000000000006,0.0,0.0,0.0,0.0,"[24.116148899520166, 24.116148899520166, 24.116148899520166, 24.116148899520166, 24.116148899520166, 24.116148899520166, 24.116148899520166, 24.116148899520166, 24.116148899520166, 24.116148899520166]",12.55169494172791,-0.10819961456667239,0.0,0.0,0.0,0.0,23.965195694938302,0.0,0.0,500.00000000000006,-0.10819961456667239,0,20,60.5,21
2022-01-03 02:50:00,7.5,0.0,23.917335024103522,500.00000000000006,0.0,0.0,0.0,0.0,"[24.0594344613824, 24.0594344613824, 24.0594344613824, 24.0594344613824, 24.0594344613824, 24.0594344613824, 24.0594344613824, 24.0594344613824, 24.0594344613824, 24.0594344613824]",11.815507945367207,-0.10623036324244452,0.0,0.0,0.0,0.0,23.917335024103522,0.0,0.0,500.00000000000006,-0.10623036324244452,0,20,60.5,21
2022-01-03 03:00:00,7.5,0.0,23.872775932773948,500.00000000000006,0.0,0.0,0.0,0.0,"[24.006187505899714, 24.006187505899714, 24.006187505899714, 24.006187505899714, 24.006187505899714, 24.006187505899714, 24.006187505899714, 24.006187505899714, 24.006187505899714, 24.006187505899714]",11.093115725559292,-0.10438151062151797,0.0,0.0,0.0,0.0,23.872775932773948,0.0,0.0,500.00000000000006,-0.10438151062151797,0,20,60.5,21
2022-01-03 03:10:00,7.6,0.0,23.830829484388232,500.00000000000006,0.0,0.0,0.0,0.0,"[23.956164178090567, 23.956164178090567, 23.956164178090567, 23.956164178090567, 23.956164178090567, 23.956164178090567, 23.956164178090567, 23.956164178090567, 23.956164178090567, 23.956164178090567]",10.421526626905575,-0.10264458951703372,0.0,0.0,0.0,0.0,23.830829484388232,0.0,0.0,500.00000000000006,-0.10264458951703372,0,20,60.5,21
2022-01-03 03:20:00,7.5,0.0,23.79092907719314,500.00000000000006,0.0,0.0,0.0,0.0,"[23.90902855494356, 23.90902855494356, 23.90902855494356, 23.90902855494356, 23.90902855494356, 23.90902855494356, 23.90902855494356, 23.90902855494356, 23.90902855494356, 23.90902855494356]",9.819921488958878,-0.10100793593554057,0.0,0.0,0.0,0.0,23.79092907719314,0.0,0.0,500.00000000000006,-0.10100793593554057,0,20,60.5,21
