Time stamp,outdoorTemperature,globalIrradiation,co2Concentration
2023-07-23 23:00:00+00:00,16.6,0,400
2023-07-24 00:00:00+00:00,16.6,0,400
2023-07-24 01:00:00+00:00,16.5,0,400
2023-07-24 02:00:00+00:00,16.6,0,400
2023-07-24 03:00:00+00:00,16.5,0,400
2023-07-24 04:00:00+00:00,16.5,0,400
2023-07-24 05:00:00+00:00,16.3,0,400
2023-07-24 06:00:00+00:00,16.2,6,400
2023-07-24 07:00:00+00:00,16.6,36,400
2023-07-24 08:00:00+00:00,16.9,102,400
2023-07-24 09:00:00+00:00,17.3,188,400
2023-07-24 10:00:00+00:00,18.2,182,400
2023-07-24 11:00:00+00:00,19.6,274,400
2023-07-24 12:00:00+00:00,20.2,411,400
2023-07-24 13:00:00+00:00,20.7,693,400
2023-07-24 14:00:00+00:00,20.9,641,400
2023-07-24 15:00:00+00:00,20.8,751,400
2023-07-24 16:00:00+00:00,19.9,612,400
2023-07-24 17:00:00+00:00,18.7,610,400
2023-07-24 18:00:00+00:00,18.2,313,400
2023-07-24 19:00:00+00:00,17.7,164,400
2023-07-24 20:00:00+00:00,16.5,93,400
2023-07-24 21:00:00+00:00,15.9,46,400
2023-07-24 22:00:00+00:00,15.1,7,400
2023-07-24 23:00:00+00:00,14.5,0,400
2023-07-25 00:00:00+00:00,13.9,0,400
2023-07-25 01:00:00+00:00,13.7,0,400
2023-07-25 02:00:00+00:00,13.7,0,400
2023-07-25 03:00:00+00:00,13.5,0,400
2023-07-25 04:00:00+00:00,12.9,0,400
2023-07-25 05:00:00+00:00,12.6,0,400
2023-07-25 06:00:00+00:00,13.8,12,400
2023-07-25 07:00:00+00:00,15.2,106,400
2023-07-25 08:00:00+00:00,16.2,252,400
2023-07-25 09:00:00+00:00,16.8,323,400
2023-07-25 10:00:00+00:00,16.4,530,400
2023-07-25 11:00:00+00:00,17.7,575,400
2023-07-25 12:00:00+00:00,18.6,368,400
2023-07-25 13:00:00+00:00,18.8,714,400
2023-07-25 14:00:00+00:00,18.1,808,400
2023-07-25 15:00:00+00:00,18,764,400
2023-07-25 16:00:00+00:00,16.7,526,400
2023-07-25 17:00:00+00:00,16.1,481,400
2023-07-25 18:00:00+00:00,15.3,244,400
2023-07-25 19:00:00+00:00,15,170,400
2023-07-25 20:00:00+00:00,13.6,120,400
2023-07-25 21:00:00+00:00,13,77,400
2023-07-25 22:00:00+00:00,12.3,13,400
2023-07-25 23:00:00+00:00,11.6,0,400
2023-07-26 00:00:00+00:00,11.1,0,400
2023-07-26 01:00:00+00:00,10.7,0,400
2023-07-26 02:00:00+00:00,10.5,0,400
2023-07-26 03:00:00+00:00,10.8,0,400
2023-07-26 04:00:00+00:00,11.5,0,400
2023-07-26 05:00:00+00:00,11.6,0,400
2023-07-26 06:00:00+00:00,12.9,7,400
2023-07-26 07:00:00+00:00,14.3,84,400
2023-07-26 08:00:00+00:00,15.1,253,400
2023-07-26 09:00:00+00:00,16.1,374,400
2023-07-26 10:00:00+00:00,14,450,400
2023-07-26 11:00:00+00:00,13.7,526,400
2023-07-26 12:00:00+00:00,16.1,458,400
2023-07-26 13:00:00+00:00,17.1,492,400
2023-07-26 14:00:00+00:00,16.8,808,400
2023-07-26 15:00:00+00:00,16.2,677,400
2023-07-26 16:00:00+00:00,14.4,504,400
2023-07-26 17:00:00+00:00,15.2,265,400
2023-07-26 18:00:00+00:00,15.1,178,400
2023-07-26 19:00:00+00:00,14.4,173,400
2023-07-26 20:00:00+00:00,13.7,141,400
2023-07-26 21:00:00+00:00,13.5,46,400
2023-07-26 23:00:00+00:00,13.2,6,400
2023-07-27 00:00:00+00:00,13.5,0,400
2023-07-27 01:00:00+00:00,13.2,0,400
2023-07-27 02:00:00+00:00,13.3,0,400
2023-07-27 03:00:00+00:00,12.7,0,400
2023-07-27 04:00:00+00:00,11.8,0,400
2023-07-27 05:00:00+00:00,11.6,0,400
2023-07-27 06:00:00+00:00,13.3,8,400
2023-07-27 07:00:00+00:00,15,36,400
2023-07-27 08:00:00+00:00,15.7,146,400
2023-07-27 09:00:00+00:00,16,251,400
2023-07-27 10:00:00+00:00,17.6,261,400
2023-07-27 11:00:00+00:00,19.1,408,400
2023-07-27 12:00:00+00:00,20.1,470,400
2023-07-27 13:00:00+00:00,20.5,598,400
2023-07-27 14:00:00+00:00,20.5,821,400
2023-07-27 15:00:00+00:00,20.4,840,400
2023-07-27 16:00:00+00:00,19.6,698,400
2023-07-27 17:00:00+00:00,19.3,597,400
2023-07-27 18:00:00+00:00,18.1,416,400
2023-07-27 19:00:00+00:00,16.7,364,400
2023-07-27 20:00:00+00:00,15.6,169,400
2023-07-27 21:00:00+00:00,14.5,54,400
2023-07-27 22:00:00+00:00,13.1,6,400
2023-07-27 23:00:00+00:00,12.4,0,400
2023-07-28 00:00:00+00:00,11.7,0,400
2023-07-28 01:00:00+00:00,11.6,0,400
2023-07-28 02:00:00+00:00,11.4,0,400
2023-07-28 03:00:00+00:00,11.2,0,400
2023-07-28 04:00:00+00:00,11.3,0,400
2023-07-28 05:00:00+00:00,11.6,0,400
2023-07-28 06:00:00+00:00,14.1,8,400
2023-07-28 07:00:00+00:00,16.3,51,400
2023-07-28 08:00:00+00:00,18.3,220,400
2023-07-28 09:00:00+00:00,19.6,383,400
2023-07-28 10:00:00+00:00,19.8,511,400
2023-07-28 11:00:00+00:00,21.3,695,400
2023-07-28 12:00:00+00:00,21.6,414,400
2023-07-28 13:00:00+00:00,21.3,795,400
2023-07-28 14:00:00+00:00,21.3,673,400
2023-07-28 15:00:00+00:00,20.8,299,400
2023-07-28 16:00:00+00:00,21.4,342,400
2023-07-28 17:00:00+00:00,21.9,152,400
2023-07-28 18:00:00+00:00,21.1,497,400
2023-07-28 19:00:00+00:00,19.3,358,400
2023-07-28 20:00:00+00:00,17.3,182,400
2023-07-28 21:00:00+00:00,16.2,61,400
2023-07-28 22:00:00+00:00,16.2,5,400
2023-07-28 23:00:00+00:00,16.7,0,400
2023-07-29 00:00:00+00:00,16.7,0,400
2023-07-29 01:00:00+00:00,16.7,0,400
2023-07-29 02:00:00+00:00,16,0,400
2023-07-29 03:00:00+00:00,14.9,0,400
2023-07-29 04:00:00+00:00,15,0,400
2023-07-29 05:00:00+00:00,15.3,0,400
2023-07-29 06:00:00+00:00,16.1,8,400
2023-07-29 07:00:00+00:00,16.7,67,400
2023-07-29 08:00:00+00:00,17.4,107,400
2023-07-29 09:00:00+00:00,18.5,59,400
2023-07-29 10:00:00+00:00,20,145,400
2023-07-29 11:00:00+00:00,20.9,199,400
2023-07-29 12:00:00+00:00,20.2,394,400
2023-07-29 13:00:00+00:00,19.4,608,400
2023-07-29 14:00:00+00:00,20.5,269,400
2023-07-29 15:00:00+00:00,21.6,389,400
2023-07-29 16:00:00+00:00,21.5,409,400
2023-07-29 17:00:00+00:00,21.3,502,400
2023-07-29 18:00:00+00:00,20.6,308,400
2023-07-29 19:00:00+00:00,19.2,352,400
2023-07-29 20:00:00+00:00,17.9,199,400
2023-07-29 21:00:00+00:00,17.3,63,400
2023-07-29 22:00:00+00:00,16.3,6,400
2023-07-29 23:00:00+00:00,15.5,0,400
2023-07-30 00:00:00+00:00,14.9,0,400
2023-07-30 01:00:00+00:00,13.9,0,400
2023-07-30 02:00:00+00:00,13.6,0,400
2023-07-30 03:00:00+00:00,13.3,0,400
2023-07-30 04:00:00+00:00,13.2,0,400
2023-07-30 05:00:00+00:00,13.8,0,400
2023-07-30 06:00:00+00:00,15.4,10,400
2023-07-30 07:00:00+00:00,17.3,53,400
2023-07-30 08:00:00+00:00,18.4,177,400
2023-07-30 09:00:00+00:00,19.6,329,400
2023-07-30 10:00:00+00:00,20.3,388,400
2023-07-30 11:00:00+00:00,21,558,400
2023-07-30 12:00:00+00:00,20.4,646,400
2023-07-30 13:00:00+00:00,18.4,611,400
2023-07-30 14:00:00+00:00,18.8,328,400
2023-07-30 15:00:00+00:00,18,465,400
2023-07-30 16:00:00+00:00,16.2,332,400
2023-07-30 17:00:00+00:00,17.7,229,400
2023-07-30 18:00:00+00:00,17,185,400
2023-07-30 19:00:00+00:00,15.2,302,400
2023-07-30 20:00:00+00:00,14.2,68,400
2023-07-30 21:00:00+00:00,13,22,400
2023-07-30 22:00:00+00:00,13.1,2,400
2023-07-30 23:00:00+00:00,12.8,0,400
2023-07-31 00:00:00+00:00,12.7,0,400
2023-07-31 01:00:00+00:00,13.4,0,400
2023-07-31 02:00:00+00:00,13.9,0,400
2023-07-31 03:00:00+00:00,13.8,0,400
2023-07-31 04:00:00+00:00,14.2,0,400
2023-07-31 05:00:00+00:00,14.3,0,400
2023-07-31 06:00:00+00:00,14.8,3,400
2023-07-31 07:00:00+00:00,15.3,49,400
2023-07-31 08:00:00+00:00,16.5,115,400
2023-07-31 09:00:00+00:00,17.1,125,400
2023-07-31 10:00:00+00:00,18.6,293,400
2023-07-31 11:00:00+00:00,19.3,462,400
2023-07-31 12:00:00+00:00,17.6,689,400
2023-07-31 13:00:00+00:00,18.9,641,400
2023-07-31 14:00:00+00:00,18.7,244,400
2023-07-31 15:00:00+00:00,18.5,530,400
2023-07-31 16:00:00+00:00,18.7,413,400
2023-07-31 17:00:00+00:00,18.3,299,400
2023-07-31 18:00:00+00:00,17.2,336,400
2023-07-31 19:00:00+00:00,16.2,243,400
2023-07-31 20:00:00+00:00,15,114,400
2023-07-31 21:00:00+00:00,14.9,37,400
2023-07-31 22:00:00+00:00,14.7,4,400
2023-07-31 23:00:00+00:00,14.2,0,400
2023-08-01 00:00:00+00:00,14.2,0,400
2023-08-01 01:00:00+00:00,15,0,400
2023-08-01 02:00:00+00:00,14.9,0,400
2023-08-01 03:00:00+00:00,14.5,0,400
2023-08-01 04:00:00+00:00,14.5,0,400
2023-08-01 05:00:00+00:00,14.6,0,400
2023-08-01 06:00:00+00:00,15.1,5,400
2023-08-01 07:00:00+00:00,16.2,26,400
2023-08-01 08:00:00+00:00,16.3,121,400
2023-08-01 09:00:00+00:00,16.2,185,400
2023-08-01 10:00:00+00:00,16.4,126,400
2023-08-01 11:00:00+00:00,17.9,94,400
2023-08-01 12:00:00+00:00,16.7,488,400
2023-08-01 13:00:00+00:00,16.8,451,400
2023-08-01 14:00:00+00:00,17.4,306,400
2023-08-01 15:00:00+00:00,17.6,355,400
2023-08-01 16:00:00+00:00,17.1,355,400
2023-08-01 17:00:00+00:00,16.8,213,400
2023-08-01 18:00:00+00:00,16.8,262,400
2023-08-01 19:00:00+00:00,16.2,135,400
2023-08-01 20:00:00+00:00,16,100,400
2023-08-01 21:00:00+00:00,15.6,34,400
2023-08-01 22:00:00+00:00,14.7,4,400
2023-08-01 23:00:00+00:00,14.6,0,400
2023-08-02 00:00:00+00:00,14.4,0,400
2023-08-02 01:00:00+00:00,13.6,0,400
2023-08-02 02:00:00+00:00,13.1,0,400
2023-08-02 03:00:00+00:00,12.4,0,400
2023-08-02 04:00:00+00:00,12.5,0,400
2023-08-02 05:00:00+00:00,13.3,0,400
2023-08-02 06:00:00+00:00,13.6,7,400
2023-08-02 07:00:00+00:00,13.7,27,400
2023-08-02 08:00:00+00:00,14.3,70,400
2023-08-02 09:00:00+00:00,16.3,211,400
2023-08-02 10:00:00+00:00,17.4,281,400
2023-08-02 11:00:00+00:00,18.6,527,400
2023-08-02 12:00:00+00:00,19,427,400
2023-08-02 13:00:00+00:00,18.7,470,400
2023-08-02 14:00:00+00:00,18.5,410,400
2023-08-02 15:00:00+00:00,18.5,300,400
2023-08-02 16:00:00+00:00,18,323,400
2023-08-02 17:00:00+00:00,17.6,203,400
2023-08-02 18:00:00+00:00,17.2,106,400
2023-08-02 19:00:00+00:00,16.5,49,400
2023-08-02 20:00:00+00:00,16.2,57,400
2023-08-02 21:00:00+00:00,15.7,10,400
2023-08-02 22:00:00+00:00,15.3,0,400
2023-08-02 23:00:00+00:00,15.7,0,400
2023-08-03 00:00:00+00:00,15.6,0,400
2023-08-03 01:00:00+00:00,15.7,0,400
2023-08-03 02:00:00+00:00,15.7,0,400
2023-08-03 03:00:00+00:00,15.2,0,400
2023-08-03 04:00:00+00:00,14.6,0,400
2023-08-03 05:00:00+00:00,14.9,0,400
2023-08-03 06:00:00+00:00,15.5,5,400
2023-08-03 07:00:00+00:00,16,35,400
2023-08-03 08:00:00+00:00,16.3,81,400
2023-08-03 09:00:00+00:00,17.9,160,400
2023-08-03 10:00:00+00:00,18.7,186,400
2023-08-03 11:00:00+00:00,19.5,529,400
2023-08-03 12:00:00+00:00,19.7,421,400
2023-08-03 13:00:00+00:00,17.2,440,400
2023-08-03 14:00:00+00:00,17.7,322,400
2023-08-03 15:00:00+00:00,18.7,158,400
2023-08-03 16:00:00+00:00,18.7,204,400
2023-08-03 17:00:00+00:00,18.2,420,400
2023-08-03 18:00:00+00:00,17.7,66,400
2023-08-03 19:00:00+00:00,17.2,154,400
2023-08-03 20:00:00+00:00,16.7,69,400
2023-08-03 21:00:00+00:00,16.3,23,400
2023-08-03 22:00:00+00:00,16,3,400
2023-08-03 23:00:00+00:00,15.2,0,400
2023-08-04 00:00:00+00:00,14.7,0,400
2023-08-04 01:00:00+00:00,14.2,0,400
2023-08-04 02:00:00+00:00,13.6,0,400
2023-08-04 03:00:00+00:00,13.2,0,400
2023-08-04 04:00:00+00:00,13.3,0,400
2023-08-04 05:00:00+00:00,13.8,0,400
2023-08-04 06:00:00+00:00,15,7,400
2023-08-04 07:00:00+00:00,15.9,68,400
2023-08-04 08:00:00+00:00,17,154,400
2023-08-04 09:00:00+00:00,17.9,123,400
2023-08-04 10:00:00+00:00,18.3,291,400
2023-08-04 11:00:00+00:00,18.5,373,400
2023-08-04 12:00:00+00:00,19.3,430,400
2023-08-04 13:00:00+00:00,19.7,390,400
2023-08-04 14:00:00+00:00,19.9,553,400
2023-08-04 15:00:00+00:00,19.4,653,400
2023-08-04 16:00:00+00:00,18.4,682,400
2023-08-04 17:00:00+00:00,17.8,578,400
2023-08-04 18:00:00+00:00,17.2,315,400
2023-08-04 19:00:00+00:00,16.1,202,400
2023-08-04 20:00:00+00:00,15.2,125,400
2023-08-04 21:00:00+00:00,14.2,44,400
2023-08-04 22:00:00+00:00,13.9,2,400
2023-08-04 23:00:00+00:00,13,0,400
2023-08-05 00:00:00+00:00,12.8,0,400
2023-08-05 01:00:00+00:00,12.8,0,400
2023-08-05 02:00:00+00:00,12.8,0,400
2023-08-05 03:00:00+00:00,12.8,0,400
2023-08-05 04:00:00+00:00,13.1,0,400
2023-08-05 05:00:00+00:00,13.5,0,400
2023-08-05 06:00:00+00:00,14.4,3,400
2023-08-05 07:00:00+00:00,15.8,27,400
2023-08-05 08:00:00+00:00,16.5,139,400
2023-08-05 09:00:00+00:00,17.1,358,400
2023-08-05 10:00:00+00:00,17.7,348,400
2023-08-05 11:00:00+00:00,18.8,341,400
2023-08-05 12:00:00+00:00,19.2,421,400
2023-08-05 13:00:00+00:00,19.8,529,400
2023-08-05 14:00:00+00:00,19.9,631,400
2023-08-05 15:00:00+00:00,19.8,599,400
2023-08-05 16:00:00+00:00,20.2,556,400
2023-08-05 17:00:00+00:00,20.1,432,400
2023-08-05 18:00:00+00:00,19.4,510,400
2023-08-05 19:00:00+00:00,17.5,339,400
2023-08-05 20:00:00+00:00,16,196,400
2023-08-05 21:00:00+00:00,14.9,31,400
2023-08-05 22:00:00+00:00,14.4,3,400
2023-08-05 23:00:00+00:00,14.7,0,400
2023-08-06 00:00:00+00:00,14.4,0,400
2023-08-06 01:00:00+00:00,13.8,0,400
2023-08-06 02:00:00+00:00,13.8,0,400
2023-08-06 03:00:00+00:00,13.8,0,400
2023-08-06 04:00:00+00:00,13.4,0,400
2023-08-06 05:00:00+00:00,13.4,0,400
2023-08-06 06:00:00+00:00,14.6,3,400
2023-08-06 07:00:00+00:00,15.8,42,400
2023-08-06 08:00:00+00:00,16.6,117,400
2023-08-06 09:00:00+00:00,17.1,184,400
2023-08-06 10:00:00+00:00,17.6,232,400
2023-08-06 11:00:00+00:00,18.2,273,400
2023-08-06 12:00:00+00:00,18.3,321,400
2023-08-06 13:00:00+00:00,18.4,351,400
2023-08-06 14:00:00+00:00,18,329,400
2023-08-06 15:00:00+00:00,17.7,350,400
2023-08-06 16:00:00+00:00,17.6,304,400
2023-08-06 17:00:00+00:00,17.1,241,400
2023-08-06 18:00:00+00:00,16.7,181,400
2023-08-06 19:00:00+00:00,16.4,109,400
2023-08-06 20:00:00+00:00,16,66,400
2023-08-06 21:00:00+00:00,15.7,19,400
2023-08-06 22:00:00+00:00,15.5,1,400
2023-08-06 23:00:00+00:00,15.1,0,400
2023-08-07 00:00:00+00:00,14.7,0,400
2023-08-07 01:00:00+00:00,14.5,0,400
2023-08-07 02:00:00+00:00,14.4,0,400
2023-08-07 03:00:00+00:00,14.4,0,400
2023-08-07 04:00:00+00:00,14.2,0,400
2023-08-07 05:00:00+00:00,14.2,0,400
2023-08-07 06:00:00+00:00,14.5,0,400
2023-08-07 07:00:00+00:00,14.6,8,400
2023-08-07 08:00:00+00:00,15.1,51,400
2023-08-07 09:00:00+00:00,15.6,103,400
2023-08-07 10:00:00+00:00,16.3,74,400
2023-08-07 11:00:00+00:00,16.3,105,400
2023-08-07 12:00:00+00:00,16.4,223,400
2023-08-07 13:00:00+00:00,16.3,227,400
2023-08-07 14:00:00+00:00,15.4,291,400
2023-08-07 15:00:00+00:00,15.3,352,400
2023-08-07 16:00:00+00:00,15.2,180,400
2023-08-07 17:00:00+00:00,14.2,171,400
2023-08-07 18:00:00+00:00,14.2,175,400
2023-08-07 19:00:00+00:00,14.1,108,400
2023-08-07 20:00:00+00:00,13.7,57,400
2023-08-07 21:00:00+00:00,13.7,22,400
2023-08-07 22:00:00+00:00,13.8,1,400
2023-08-07 23:00:00+00:00,13.7,0,400
2023-08-08 00:00:00+00:00,13.6,0,400
2023-08-08 01:00:00+00:00,13.6,0,400
2023-08-08 02:00:00+00:00,13.2,0,400
2023-08-08 03:00:00+00:00,12.9,0,400
2023-08-08 04:00:00+00:00,12.8,0,400
2023-08-08 05:00:00+00:00,12.9,0,400
2023-08-08 06:00:00+00:00,13.5,4,400
2023-08-08 07:00:00+00:00,14.4,64,400
2023-08-08 08:00:00+00:00,15.3,202,400
2023-08-08 09:00:00+00:00,16,356,400
2023-08-08 10:00:00+00:00,16.2,500,400
2023-08-08 11:00:00+00:00,16.2,431,400
2023-08-08 12:00:00+00:00,15.2,525,400
2023-08-08 13:00:00+00:00,14.9,418,400
2023-08-08 14:00:00+00:00,14.5,566,400
2023-08-08 15:00:00+00:00,15.8,459,400
2023-08-08 16:00:00+00:00,15.8,392,400
2023-08-08 17:00:00+00:00,15.5,568,400
2023-08-08 18:00:00+00:00,14,464,400
2023-08-08 19:00:00+00:00,13.8,265,400
2023-08-08 20:00:00+00:00,13,74,400
2023-08-08 21:00:00+00:00,12.5,27,400
2023-08-08 22:00:00+00:00,12.4,1,400
2023-08-08 23:00:00+00:00,12.7,0,400
2023-08-09 00:00:00+00:00,12.6,0,400
2023-08-09 01:00:00+00:00,12.5,0,400
2023-08-09 02:00:00+00:00,12.3,0,400
2023-08-09 03:00:00+00:00,12.2,0,400
2023-08-09 04:00:00+00:00,12.4,0,400
2023-08-09 05:00:00+00:00,12.3,0,400
2023-08-09 06:00:00+00:00,12.8,1,400
2023-08-09 07:00:00+00:00,13.3,15,400
2023-08-09 08:00:00+00:00,13.4,72,400
2023-08-09 09:00:00+00:00,14.1,95,400
2023-08-09 10:00:00+00:00,13.9,168,400
2023-08-09 11:00:00+00:00,14.8,348,400
2023-08-09 12:00:00+00:00,14.8,394,400
2023-08-09 13:00:00+00:00,15.7,367,400
2023-08-09 14:00:00+00:00,15.8,507,400
2023-08-09 15:00:00+00:00,16,393,400
2023-08-09 16:00:00+00:00,15.9,339,400
2023-08-09 17:00:00+00:00,14.9,369,400
2023-08-09 18:00:00+00:00,14.2,262,400
2023-08-09 19:00:00+00:00,14,111,400
2023-08-09 20:00:00+00:00,12.8,67,400
2023-08-09 21:00:00+00:00,12.6,20,400
2023-08-09 22:00:00+00:00,12.8,1,400
2023-08-09 23:00:00+00:00,12.8,0,400
2023-08-10 00:00:00+00:00,12.4,0,400
2023-08-10 01:00:00+00:00,12.4,0,400
2023-08-10 02:00:00+00:00,12.1,0,400
2023-08-10 03:00:00+00:00,11.9,0,400
2023-08-10 04:00:00+00:00,12.2,0,400
2023-08-10 05:00:00+00:00,11.9,0,400
2023-08-10 06:00:00+00:00,12.3,2,400
2023-08-10 07:00:00+00:00,13.8,27,400
2023-08-10 08:00:00+00:00,15,156,400
2023-08-10 09:00:00+00:00,15.7,310,400
2023-08-10 10:00:00+00:00,16.6,411,400
2023-08-10 11:00:00+00:00,16.4,506,400
2023-08-10 12:00:00+00:00,17.1,549,400
2023-08-10 13:00:00+00:00,17.9,398,400
2023-08-10 14:00:00+00:00,17.4,513,400
2023-08-10 15:00:00+00:00,17.5,642,400
2023-08-10 16:00:00+00:00,17.7,308,400
2023-08-10 17:00:00+00:00,17.5,309,400
2023-08-10 18:00:00+00:00,16.7,332,400
2023-08-10 19:00:00+00:00,15.3,298,400
2023-08-10 20:00:00+00:00,13.3,182,400
2023-08-10 21:00:00+00:00,12.2,47,400
2023-08-10 22:00:00+00:00,11.6,1,400
2023-08-10 23:00:00+00:00,11.6,0,400
2023-08-11 00:00:00+00:00,11.6,0,400
2023-08-11 01:00:00+00:00,12.1,0,400
2023-08-11 02:00:00+00:00,12.2,0,400
2023-08-11 03:00:00+00:00,12.4,0,400
2023-08-11 04:00:00+00:00,13.1,0,400
2023-08-11 05:00:00+00:00,13.6,0,400
2023-08-11 06:00:00+00:00,14.3,1,400
2023-08-11 07:00:00+00:00,16.1,22,400
2023-08-11 08:00:00+00:00,17.4,146,400
2023-08-11 09:00:00+00:00,17.6,337,400
2023-08-11 10:00:00+00:00,18.5,399,400
2023-08-11 11:00:00+00:00,18.7,407,400
2023-08-11 12:00:00+00:00,19.5,459,400
2023-08-11 13:00:00+00:00,20.2,387,400
2023-08-11 14:00:00+00:00,20.3,460,400
2023-08-11 15:00:00+00:00,21.2,345,400
2023-08-11 16:00:00+00:00,22,366,400
2023-08-11 17:00:00+00:00,21.1,485,400
2023-08-11 18:00:00+00:00,20.6,438,400
2023-08-11 19:00:00+00:00,19.8,180,400
2023-08-11 20:00:00+00:00,18.5,124,400
2023-08-11 21:00:00+00:00,18.1,28,400
2023-08-11 22:00:00+00:00,18.4,1,400
2023-08-11 23:00:00+00:00,18.5,0,400
2023-08-12 00:00:00+00:00,18.9,0,400
2023-08-12 01:00:00+00:00,18.4,0,400
2023-08-12 02:00:00+00:00,18.5,0,400
2023-08-12 03:00:00+00:00,17.7,0,400
2023-08-12 04:00:00+00:00,17.2,0,400
2023-08-12 05:00:00+00:00,17,0,400
2023-08-12 06:00:00+00:00,17,1,400
2023-08-12 07:00:00+00:00,17.5,7,400
2023-08-12 08:00:00+00:00,18,23,400
2023-08-12 09:00:00+00:00,18.3,76,400
2023-08-12 10:00:00+00:00,19.2,53,400
2023-08-12 11:00:00+00:00,20.7,201,400
2023-08-12 12:00:00+00:00,21.3,249,400
2023-08-12 13:00:00+00:00,21.3,652,400
2023-08-12 14:00:00+00:00,20.8,390,400
2023-08-12 15:00:00+00:00,19.9,243,400
2023-08-12 16:00:00+00:00,18.8,148,400
2023-08-12 17:00:00+00:00,18.2,40,400
2023-08-12 18:00:00+00:00,17.9,23,400
2023-08-12 19:00:00+00:00,17.4,10,400
2023-08-12 20:00:00+00:00,17.5,5,400
2023-08-12 21:00:00+00:00,17.5,11,400
2023-08-12 22:00:00+00:00,17.1,0,400
2023-08-12 23:00:00+00:00,16.2,0,400
2023-08-13 00:00:00+00:00,15.8,0,400
2023-08-13 01:00:00+00:00,15.3,0,400
2023-08-13 02:00:00+00:00,15,0,400
2023-08-13 03:00:00+00:00,14.7,0,400
2023-08-13 04:00:00+00:00,14.9,0,400
2023-08-13 05:00:00+00:00,14.6,0,400
2023-08-13 06:00:00+00:00,15.4,2,400
2023-08-13 07:00:00+00:00,16.2,42,400
2023-08-13 08:00:00+00:00,17.3,67,400
2023-08-13 09:00:00+00:00,18.2,157,400
2023-08-13 10:00:00+00:00,18.8,335,400
2023-08-13 11:00:00+00:00,19.8,357,400
2023-08-13 12:00:00+00:00,20.7,458,400
2023-08-13 13:00:00+00:00,20.7,554,400
2023-08-13 14:00:00+00:00,20.6,593,400
2023-08-13 15:00:00+00:00,20.9,570,400
2023-08-13 16:00:00+00:00,20.9,389,400
2023-08-13 17:00:00+00:00,20.3,372,400
2023-08-13 18:00:00+00:00,19.6,319,400
2023-08-13 19:00:00+00:00,18.6,196,400
2023-08-13 20:00:00+00:00,17.1,104,400
2023-08-13 21:00:00+00:00,16.6,23,400
2023-08-13 22:00:00+00:00,16.5,0,400
2023-08-13 23:00:00+00:00,16,0,400
2023-08-14 00:00:00+00:00,16.2,0,400
2023-08-14 01:00:00+00:00,16.8,0,400
2023-08-14 02:00:00+00:00,16.6,0,400
2023-08-14 03:00:00+00:00,16,0,400
2023-08-14 04:00:00+00:00,15.9,0,400
2023-08-14 05:00:00+00:00,15.7,0,400
2023-08-14 06:00:00+00:00,16.9,1,400
2023-08-14 07:00:00+00:00,18.7,45,400
2023-08-14 08:00:00+00:00,20.2,163,400
2023-08-14 09:00:00+00:00,21.2,271,400
2023-08-14 10:00:00+00:00,22,503,400
2023-08-14 11:00:00+00:00,22.8,473,400
2023-08-14 12:00:00+00:00,22.9,593,400
2023-08-14 13:00:00+00:00,23.1,561,400
2023-08-14 14:00:00+00:00,23.5,438,400
2023-08-14 15:00:00+00:00,23.1,542,400
2023-08-14 16:00:00+00:00,23.6,522,400
2023-08-14 17:00:00+00:00,23.7,347,400
2023-08-14 18:00:00+00:00,23.1,402,400
2023-08-14 19:00:00+00:00,21.7,313,400
2023-08-14 20:00:00+00:00,19.7,164,400
2023-08-14 21:00:00+00:00,19.1,33,400
2023-08-14 22:00:00+00:00,19,0,400
2023-08-14 23:00:00+00:00,18.3,0,400
2023-08-15 00:00:00+00:00,17.8,0,400
2023-08-15 01:00:00+00:00,17.7,0,400
2023-08-15 02:00:00+00:00,17.6,0,400
2023-08-15 03:00:00+00:00,17.8,0,400
2023-08-15 04:00:00+00:00,16.8,0,400
2023-08-15 05:00:00+00:00,16.6,0,400
2023-08-15 06:00:00+00:00,18.3,1,400
2023-08-15 07:00:00+00:00,20.5,29,400
2023-08-15 08:00:00+00:00,23.2,96,400
2023-08-15 09:00:00+00:00,23.6,213,400
2023-08-15 10:00:00+00:00,22.9,477,400
2023-08-15 11:00:00+00:00,22.1,271,400
2023-08-15 12:00:00+00:00,23.9,167,400
2023-08-15 13:00:00+00:00,23.9,315,400
2023-08-15 14:00:00+00:00,23.5,652,400
2023-08-15 15:00:00+00:00,22.8,455,400
2023-08-15 16:00:00+00:00,22.4,464,400
2023-08-15 17:00:00+00:00,21,408,400
2023-08-15 18:00:00+00:00,19.7,408,400
2023-08-15 19:00:00+00:00,18.6,213,400
2023-08-15 20:00:00+00:00,16.9,111,400
2023-08-15 21:00:00+00:00,16.2,45,400
2023-08-15 22:00:00+00:00,15.4,1,400
2023-08-15 23:00:00+00:00,15.1,0,400
2023-08-16 00:00:00+00:00,14.7,0,400
2023-08-16 01:00:00+00:00,14.2,0,400
2023-08-16 02:00:00+00:00,14.1,0,400
2023-08-16 03:00:00+00:00,13.8,0,400
2023-08-16 04:00:00+00:00,14.5,0,400
2023-08-16 05:00:00+00:00,14.9,0,400
2023-08-16 06:00:00+00:00,15.7,1,400
2023-08-16 07:00:00+00:00,16.7,21,400
2023-08-16 08:00:00+00:00,17.7,79,400
2023-08-16 09:00:00+00:00,18.7,209,400
